17119;[ICD10] [B78.0] Intestinal strongyloidiasis
17120;[ICD10] [B78.1] Cutaneous strongyloidiasis
17121;[ICD10] [B78.7] Disseminated strongyloidiasis
17122;[ICD10] [B78.9] Strongyloidiasis, unspecified
17123;[ICD10] [B79    ] Trichuriasis
17124;[ICD10] [B80    ] Enterobiasis
17125;[ICD10] [B81    ] Other intestinal helminthiases, not elsewhere classified
17126;[ICD10] [B81.0] Anisakiasis
17127;[ICD10] [B81.1] Intestinal capillariasis
17128;[ICD10] [B81.2] Trichostrongyliasis
17129;[ICD10] [B81.3] Intestinal angiostrongyliasis
17130;[ICD10] [B81.4] Mixed intestinal helminthiases
17131;[ICD10] [B81.8] Other specified intestinal helminthiases
17132;[ICD10] [B82    ] Unspecified intestinal parasitism
17133;[ICD10] [B82.0] Intestinal helminthiasis, unspecified
17134;[ICD10] [B82.9] Intestinal parasitism, unspecified
17135;[ICD10] [B83    ] Other helminthiases
17136;[ICD10] [B83.0] Visceral larva migrans
17137;[ICD10] [B83.1] Gnathostomiasis
17138;[ICD10] [B83.2] Angiostrongyliasis due to Parastrongylus cantonensis
17139;[ICD10] [B83.3] Syngamiasis
17140;[ICD10] [B83.4] Internal hirudiniasis
17141;[ICD10] [B83.8] Other specified helminthiases
17142;[ICD10] [B83.9] Helminthiasis, unspecified
17143;[ICD10] [B85    ] Pediculosis and phthiriasis
17144;[ICD10] [B85.0] Pediculosis due to Pediculus humanus capitis
17145;[ICD10] [B85.1] Pediculosis due to Pediculus humanus corporis
17146;[ICD10] [B85.2] Pediculosis, unspecified
17147;[ICD10] [B85.3] Phthiriasis
17148;[ICD10] [B85.4] Mixed pediculosis and phthiriasis
17149;[ICD10] [B86    ] Scabies
17150;[ICD10] [B87    ] Myiasis
17151;[ICD10] [B87.0] Cutaneous myiasis
17152;[ICD10] [B87.1] Wound myiasis
17153;[ICD10] [B87.2] Ocular myiasis
17154;[ICD10] [B87.3] Nasopharyngeal myiasis
17155;[ICD10] [B87.4] Aural myiasis
17156;[ICD10] [B87.8] Myiasis of other sites
17157;[ICD10] [B87.81] Genitourinary myiasis
17158;[ICD10] [B87.82] Intestinal myiasis
17159;[ICD10] [B87.89] Myiasis of other sites
17160;[ICD10] [B87.9] Myiasis, unspecified
17161;[ICD10] [B88    ] Other infestations
17162;[ICD10] [B88.0] Other acariasis
17163;[ICD10] [B88.1] Tungiasis [sandflea infestation]
17164;[ICD10] [B88.2] Other arthropod infestations
17165;[ICD10] [B88.3] External hirudiniasis
17166;[ICD10] [B88.8] Other specified infestations
17167;[ICD10] [B88.9] Infestation, unspecified
17168;[ICD10] [B89    ] Unspecified parasitic disease
17169;[ICD10] [B90    ] Sequelae of tuberculosis
17170;[ICD10] [B90.0] Sequelae of central nervous system tuberculosis
17171;[ICD10] [B90.1] Sequelae of genitourinary tuberculosis
17172;[ICD10] [B90.2] Sequelae of tuberculosis of bones and joints
17173;[ICD10] [B90.8] Sequelae of tuberculosis of other organs
17174;[ICD10] [B90.9] Sequelae of respiratory and unspecified tuberculosis
17175;[ICD10] [B91    ] Sequelae of poliomyelitis
17176;[ICD10] [B92    ] Sequelae of leprosy
17177;[ICD10] [B94    ] Sequelae of other and unspecified infectious and parasitic diseases
17178;[ICD10] [B94.0] Sequelae of trachoma
17179;[ICD10] [B94.1] Sequelae of viral encephalitis
17180;[ICD10] [B94.2] Sequelae of viral hepatitis
17181;[ICD10] [B94.8] Sequelae of other specified infectious and parasitic diseases
17182;[ICD10] [B94.9] Sequelae of unspecified infectious and parasitic disease
17183;[ICD10] [B95    ] Streptococcus, Staphylococcus, and Enterococcus as the cause of diseases classified elsewhere
17184;[ICD10] [B95.0] Streptococcus, group A, as the cause of diseases classified elsewhere
17185;[ICD10] [B95.1] Streptococcus, group B, as the cause of diseases classified elsewhere
17186;[ICD10] [B95.2] Enterococcus as the cause of diseases classified elsewhere
17187;[ICD10] [B95.3] Streptococcus pneumoniae as the cause of diseases classified elsewhere
17188;[ICD10] [B95.4] Other streptococcus as the cause of diseases classified elsewhere
17189;[ICD10] [B95.5] Unspecified streptococcus as the cause of diseases classified elsewhere
17190;[ICD10] [B95.6] Staphylococcus aureus as the cause of diseases classified elsewhere
17191;[ICD10] [B95.7] Other staphylococcus as the cause of diseases classified elsewhere
17192;[ICD10] [B95.8] Unspecified staphylococcus as the cause of diseases classified elsewhere
17193;[ICD10] [B96    ] Other bacterial agents as the cause of diseases classified elsewhere
17194;[ICD10] [B96.0] Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified elsewhere
17195;[ICD10] [B96.2] Escherichia coli [E. coli ] as the cause of diseases classified elsewhere
17196;[ICD10] [B96.20] Unspecified Escherichia coli [E. coli] as the cause of diseases classified elsewhere
17197;[ICD10] [B96.21] Shiga toxin-producing Escherichia coli [E. coli] (STEC) O157 as the cause of diseases classified elsewhere
17198;[ICD10] [B96.22] Other specified Shiga toxin-producing Escherichia coli [E. coli] (STEC) as the cause of diseases classified elsewhere
17199;[ICD10] [B96.23] Unspecified Shiga toxin-producing Escherichia coli [E. coli] (STEC) as the cause of diseases classified elsewhere
17200;[ICD10] [B96.29] Other Escherichia coli [E. coli] as the cause of diseases classified elsewhere
17201;[ICD10] [B96.3] Hemophilus influenzae [H. influenzae] as the cause of diseases classified elsewhere
17202;[ICD10] [B96.4] Proteus (mirabilis) (morganii) as the cause of diseases classified elsewhere
17203;[ICD10] [B96.5] Pseudomonas (aeruginosa) (mallei) (pseudomallei) as the cause of diseases classified elsewhere
17204;[ICD10] [B96.6] Bacteroides fragilis [B. fragilis] as the cause of diseases classified elsewhere
17205;[ICD10] [B96.7] Clostridium perfringens [C. perfringens] as the cause of diseases classified elsewhere
17206;[ICD10] [B96.8] Other specified bacterial agents as the cause of diseases classified elsewhere
17207;[ICD10] [B96.81] Helicobacter pylori [H. pylori] as the cause of diseases classified elsewhere
17208;[ICD10] [B96.82] Vibrio vulnificus as the cause of diseases classified elsewhere
17209;[ICD10] [B97    ] Viral agents as the cause of diseases classified elsewhere
17210;[ICD10] [B97.0] Adenovirus as the cause of diseases classified elsewhere
17211;[ICD10] [B97.1] Enterovirus as the cause of diseases classified elsewhere
17212;[ICD10] [B97.10] Unspecified enterovirus as the cause of diseases classified elsewhere
17213;[ICD10] [B97.11] Coxsackievirus as the cause of diseases classified elsewhere
17214;[ICD10] [B97.12] Echovirus as the cause of diseases classified elsewhere
17215;[ICD10] [B97.19] Other enterovirus as the cause of diseases classified elsewhere
17216;[ICD10] [B97.2] Coronavirus as the cause of diseases classified elsewhere
17217;[ICD10] [B97.21] SARS-associated coronavirus as the cause of diseases classified elsewhere
17218;[ICD10] [B97.29] Other coronavirus as the cause of diseases classified elsewhere
17219;[ICD10] [B97.3] Retrovirus as the cause of diseases classified elsewhere
17220;[ICD10] [B97.30] Unspecified retrovirus as the cause of diseases classified elsewhere
17221;[ICD10] [B97.31] Lentivirus as the cause of diseases classified elsewhere
17222;[ICD10] [B97.32] Oncovirus as the cause of diseases classified elsewhere
17223;[ICD10] [B97.33] Human T-cell lymphotrophic virus, type I [HTLV-I] as the cause of diseases classified elsewhere
17224;[ICD10] [B97.34] Human T-cell lymphotrophic virus, type II [HTLV-II] as the cause of diseases classified elsewhere
17225;[ICD10] [B97.35] Human immunodeficiency virus, type 2 [HIV 2] as the cause of diseases classified elsewhere
17226;[ICD10] [B97.39] Other retrovirus as the cause of diseases classified elsewhere
17227;[ICD10] [B97.4] Respiratory syncytial virus as the cause of diseases classified elsewhere
17228;[ICD10] [B97.5] Reovirus as the cause of diseases classified elsewhere
17229;[ICD10] [B97.6] Parvovirus as the cause of diseases classified elsewhere
17230;[ICD10] [B97.7] Papillomavirus as the cause of diseases classified elsewhere
17231;[ICD10] [B97.8] Other viral agents as the cause of diseases classified elsewhere
17232;[ICD10] [B97.81] Human metapneumovirus as the cause of diseases classified elsewhere
17233;[ICD10] [B97.89] Other viral agents as the cause of diseases classified elsewhere
17234;[ICD10] [B99    ] Other and unspecified infectious diseases
17235;[ICD10] [B99.8] Other infectious disease
17236;[ICD10] [B99.9] Unspecified infectious disease
17237;[ICD10] [C00    ] Malignant neoplasm of lip
17238;[ICD10] [C00.0] Malignant neoplasm of external upper lip
17239;[ICD10] [C00.1] Malignant neoplasm of external lower lip
17240;[ICD10] [C00.2] Malignant neoplasm of external lip, unspecified
17241;[ICD10] [C00.3] Malignant neoplasm of upper lip, inner aspect
17242;[ICD10] [C00.4] Malignant neoplasm of lower lip, inner aspect
17243;[ICD10] [C00.5] Malignant neoplasm of lip, unspecified, inner aspect
17244;[ICD10] [C00.6] Malignant neoplasm of commissure of lip, unspecified
17245;[ICD10] [C00.8] Malignant neoplasm of overlapping sites of lip
17246;[ICD10] [C00.9] Malignant neoplasm of lip, unspecified
17247;[ICD10] [C01    ] Malignant neoplasm of base of tongue
17248;[ICD10] [C02    ] Malignant neoplasm of other and unspecified parts of tongue
17249;[ICD10] [C02.0] Malignant neoplasm of dorsal surface of tongue
17250;[ICD10] [C02.1] Malignant neoplasm of border of tongue
17251;[ICD10] [C02.2] Malignant neoplasm of ventral surface of tongue
17252;[ICD10] [C02.3] Malignant neoplasm of anterior two-thirds of tongue, part unspecified
17253;[ICD10] [C02.4] Malignant neoplasm of lingual tonsil
17254;[ICD10] [C02.8] Malignant neoplasm of overlapping sites of tongue
17255;[ICD10] [C02.9] Malignant neoplasm of tongue, unspecified
17256;[ICD10] [C03    ] Malignant neoplasm of gum
17257;[ICD10] [C03.0] Malignant neoplasm of upper gum
17258;[ICD10] [C03.1] Malignant neoplasm of lower gum
17259;[ICD10] [C03.9] Malignant neoplasm of gum, unspecified
17260;[ICD10] [C04    ] Malignant neoplasm of floor of mouth
17261;[ICD10] [C04.0] Malignant neoplasm of anterior floor of mouth
17262;[ICD10] [C04.1] Malignant neoplasm of lateral floor of mouth
17263;[ICD10] [C04.8] Malignant neoplasm of overlapping sites of floor of mouth
17264;[ICD10] [C04.9] Malignant neoplasm of floor of mouth, unspecified
17265;[ICD10] [C05    ] Malignant neoplasm of palate
17266;[ICD10] [C05.0] Malignant neoplasm of hard palate
17267;[ICD10] [C05.1] Malignant neoplasm of soft palate
17268;[ICD10] [C05.2] Malignant neoplasm of uvula
17269;[ICD10] [C05.8] Malignant neoplasm of overlapping sites of palate
17270;[ICD10] [C05.9] Malignant neoplasm of palate, unspecified
17271;[ICD10] [C06    ] Malignant neoplasm of other and unspecified parts of mouth
17272;[ICD10] [C06.0] Malignant neoplasm of cheek mucosa
17273;[ICD10] [C06.1] Malignant neoplasm of vestibule of mouth
17274;[ICD10] [C06.2] Malignant neoplasm of retromolar area
17275;[ICD10] [C06.8] Malignant neoplasm of overlapping sites of other and unspecified parts of mouth
17276;[ICD10] [C06.80] Malignant neoplasm of overlapping sites of unspecified parts of mouth
17277;[ICD10] [C06.89] Malignant neoplasm of overlapping sites of other parts of mouth
17278;[ICD10] [C06.9] Malignant neoplasm of mouth, unspecified
17279;[ICD10] [C07    ] Malignant neoplasm of parotid gland
17280;[ICD10] [C08    ] Malignant neoplasm of other and unspecified major salivary glands
17281;[ICD10] [C08.0] Malignant neoplasm of submandibular gland
17282;[ICD10] [C08.1] Malignant neoplasm of sublingual gland
17283;[ICD10] [C08.9] Malignant neoplasm of major salivary gland, unspecified
17284;[ICD10] [C09    ] Malignant neoplasm of tonsil
17285;[ICD10] [C09.0] Malignant neoplasm of tonsillar fossa
17286;[ICD10] [C09.1] Malignant neoplasm of tonsillar pillar (anterior) (posterior)
17287;[ICD10] [C09.8] Malignant neoplasm of overlapping sites of tonsil
17288;[ICD10] [C09.9] Malignant neoplasm of tonsil, unspecified
17289;[ICD10] [C10    ] Malignant neoplasm of oropharynx
17290;[ICD10] [C10.0] Malignant neoplasm of vallecula
17291;[ICD10] [C10.1] Malignant neoplasm of anterior surface of epiglottis
17292;[ICD10] [C10.2] Malignant neoplasm of lateral wall of oropharynx
17293;[ICD10] [C10.3] Malignant neoplasm of posterior wall of oropharynx
17294;[ICD10] [C10.4] Malignant neoplasm of branchial cleft
17295;[ICD10] [C10.8] Malignant neoplasm of overlapping sites of oropharynx
17296;[ICD10] [C10.9] Malignant neoplasm of oropharynx, unspecified
17297;[ICD10] [C11    ] Malignant neoplasm of nasopharynx
17298;[ICD10] [C11.0] Malignant neoplasm of superior wall of nasopharynx
17299;[ICD10] [C11.1] Malignant neoplasm of posterior wall of nasopharynx
17300;[ICD10] [C11.2] Malignant neoplasm of lateral wall of nasopharynx
17301;[ICD10] [C11.3] Malignant neoplasm of anterior wall of nasopharynx
17302;[ICD10] [C11.8] Malignant neoplasm of overlapping sites of nasopharynx
17303;[ICD10] [C12    ] Malignant neoplasm of pyriform sinus
17304;[ICD10] [C13    ] Malignant neoplasm of hypopharynx
17305;[ICD10] [C13.0] Malignant neoplasm of postcricoid region
17306;[ICD10] [C13.1] Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect
17307;[ICD10] [C13.2] Malignant neoplasm of posterior wall of hypopharynx
17308;[ICD10] [C13.8] Malignant neoplasm of overlapping sites of hypopharynx
17309;[ICD10] [C13.9] Malignant neoplasm of hypopharynx, unspecified
17310;[ICD10] [C14    ] Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx
17311;[ICD10] [C14.0] Malignant neoplasm of pharynx, unspecified
17312;[ICD10] [C14.2] Malignant neoplasm of Waldeyer's ring
17313;[ICD10] [C14.8] Malignant neoplasm of overlapping sites of lip, oral cavity and pharynx
17314;[ICD10] [C15    ] Malignant neoplasm of esophagus
17315;[ICD10] [C15.3] Malignant neoplasm of upper third of esophagus
17316;[ICD10] [C15.4] Malignant neoplasm of middle third of esophagus
17317;[ICD10] [C15.5] Malignant neoplasm of lower third of esophagus
17318;[ICD10] [C15.8] Malignant neoplasm of overlapping sites of esophagus
17319;[ICD10] [C15.9] Malignant neoplasm of esophagus, unspecified
17320;[ICD10] [C16    ] Malignant neoplasm of stomach
17321;[ICD10] [C16.0] Malignant neoplasm of cardia
17322;[ICD10] [C16.1] Malignant neoplasm of fundus of stomach
17323;[ICD10] [C16.2] Malignant neoplasm of body of stomach
17324;[ICD10] [C16.3] Malignant neoplasm of pyloric antrum
17325;[ICD10] [C16.4] Malignant neoplasm of pylorus
17326;[ICD10] [C16.5] Malignant neoplasm of lesser curvature of stomach, unspecified
17327;[ICD10] [C16.6] Malignant neoplasm of greater curvature of stomach, unspecified
17328;[ICD10] [C16.8] Malignant neoplasm of overlapping sites of stomach
17329;[ICD10] [C17    ] Malignant neoplasm of small intestine
17330;[ICD10] [C17.0] Malignant neoplasm of duodenum
17331;[ICD10] [C17.1] Malignant neoplasm of jejunum
17332;[ICD10] [C17.2] Malignant neoplasm of ileum
17333;[ICD10] [C17.3] Meckel's diverticulum, malignant
17334;[ICD10] [C17.8] Malignant neoplasm of overlapping sites of small intestine
17335;[ICD10] [C17.9] Malignant neoplasm of small intestine, unspecified
17336;[ICD10] [C18    ] Malignant neoplasm of colon
17337;[ICD10] [C18.0] Malignant neoplasm of cecum
17338;[ICD10] [C18.1] Malignant neoplasm of appendix
17339;[ICD10] [C18.2] Malignant neoplasm of ascending colon
17340;[ICD10] [C18.3] Malignant neoplasm of hepatic flexure
17341;[ICD10] [C18.4] Malignant neoplasm of transverse colon
17342;[ICD10] [C18.5] Malignant neoplasm of splenic flexure
17343;[ICD10] [C18.6] Malignant neoplasm of descending colon
17344;[ICD10] [C18.7] Malignant neoplasm of sigmoid colon
17345;[ICD10] [C18.8] Malignant neoplasm of overlapping sites of colon
17346;[ICD10] [C19    ] Malignant neoplasm of rectosigmoid junction
17347;[ICD10] [C21    ] Malignant neoplasm of anus and anal canal
17348;[ICD10] [C21.0] Malignant neoplasm of anus, unspecified
17349;[ICD10] [C21.1] Malignant neoplasm of anal canal
17350;[ICD10] [C21.2] Malignant neoplasm of cloacogenic zone
17351;[ICD10] [C21.8] Malignant neoplasm of overlapping sites of rectum, anus and anal canal
17352;[ICD10] [C22    ] Malignant neoplasm of liver and intrahepatic bile ducts
17353;[ICD10] [C22.0] Liver cell carcinoma
17354;[ICD10] [C22.1] Intrahepatic bile duct carcinoma
17355;[ICD10] [C22.2] Hepatoblastoma
17356;[ICD10] [C22.3] Angiosarcoma of liver
17357;[ICD10] [C22.4] Other sarcomas of liver
17358;[ICD10] [C22.7] Other specified carcinomas of liver
17359;[ICD10] [C22.8] Malignant neoplasm of liver, primary, unspecified as to type
17360;[ICD10] [C22.9] Malignant neoplasm of liver, not specified as primary or secondary
17361;[ICD10] [C23    ] Malignant neoplasm of gallbladder
17362;[ICD10] [C24    ] Malignant neoplasm of other and unspecified parts of biliary tract
17363;[ICD10] [C24.0] Malignant neoplasm of extrahepatic bile duct
17364;[ICD10] [C24.1] Malignant neoplasm of ampulla of Vater
17365;[ICD10] [C24.8] Malignant neoplasm of overlapping sites of biliary tract
17366;[ICD10] [C24.9] Malignant neoplasm of biliary tract, unspecified
17367;[ICD10] [C25    ] Malignant neoplasm of pancreas
17368;[ICD10] [C25.0] Malignant neoplasm of head of pancreas
17369;[ICD10] [C25.1] Malignant neoplasm of body of pancreas
17370;[ICD10] [C25.2] Malignant neoplasm of tail of pancreas
17371;[ICD10] [C25.3] Malignant neoplasm of pancreatic duct
17372;[ICD10] [C25.4] Malignant neoplasm of endocrine pancreas
17373;[ICD10] [C25.7] Malignant neoplasm of other parts of pancreas
17374;[ICD10] [C25.8] Malignant neoplasm of overlapping sites of pancreas
17375;[ICD10] [C25.9] Malignant neoplasm of pancreas, unspecified
17376;[ICD10] [C26    ] Malignant neoplasm of other and ill-defined digestive organs
17377;[ICD10] [C26.0] Malignant neoplasm of intestinal tract, part unspecified
17378;[ICD10] [C26.1] Malignant neoplasm of spleen
17379;[ICD10] [C26.9] Malignant neoplasm of ill-defined sites within the digestive system
17380;[ICD10] [C30    ] Malignant neoplasm of nasal cavity and middle ear
17381;[ICD10] [C30.0] Malignant neoplasm of nasal cavity
17382;[ICD10] [C30.1] Malignant neoplasm of middle ear
17383;[ICD10] [C31    ] Malignant neoplasm of accessory sinuses
17384;[ICD10] [C31.0] Malignant neoplasm of maxillary sinus
17385;[ICD10] [C31.1] Malignant neoplasm of ethmoidal sinus
17386;[ICD10] [C31.2] Malignant neoplasm of frontal sinus
17387;[ICD10] [C31.3] Malignant neoplasm of sphenoid sinus
17388;[ICD10] [C31.8] Malignant neoplasm of overlapping sites of accessory sinuses
17389;[ICD10] [C31.9] Malignant neoplasm of accessory sinus, unspecified
17390;[ICD10] [C32    ] Malignant neoplasm of larynx
17391;[ICD10] [C32.0] Malignant neoplasm of glottis
17392;[ICD10] [C32.1] Malignant neoplasm of supraglottis
17393;[ICD10] [C32.2] Malignant neoplasm of subglottis
17394;[ICD10] [C32.3] Malignant neoplasm of laryngeal cartilage
17395;[ICD10] [C32.8] Malignant neoplasm of overlapping sites of larynx
17396;[ICD10] [C32.9] Malignant neoplasm of larynx, unspecified
17397;[ICD10] [C33    ] Malignant neoplasm of trachea
17398;[ICD10] [C34    ] Malignant neoplasm of bronchus and lung
17399;[ICD10] [C34.0] Malignant neoplasm of main bronchus
17400;[ICD10] [C34.00] Malignant neoplasm of unspecified main bronchus
17401;[ICD10] [C34.01] Malignant neoplasm of right main bronchus
17402;[ICD10] [C34.02] Malignant neoplasm of left main bronchus
17403;[ICD10] [C34.1] Malignant neoplasm of upper lobe, bronchus or lung
17404;[ICD10] [C34.10] Malignant neoplasm of upper lobe, unspecified bronchus or lung
17405;[ICD10] [C34.11] Malignant neoplasm of upper lobe, right bronchus or lung
17406;[ICD10] [C34.12] Malignant neoplasm of upper lobe, left bronchus or lung
17407;[ICD10] [C34.2] Malignant neoplasm of middle lobe, bronchus or lung
17408;[ICD10] [C34.3] Malignant neoplasm of lower lobe, bronchus or lung
17409;[ICD10] [C34.30] Malignant neoplasm of lower lobe, unspecified bronchus or lung
17410;[ICD10] [C34.31] Malignant neoplasm of lower lobe, right bronchus or lung
17411;[ICD10] [C34.32] Malignant neoplasm of lower lobe, left bronchus or lung
17412;[ICD10] [C34.8] Malignant neoplasm of overlapping sites of bronchus and lung
17413;[ICD10] [C34.80] Malignant neoplasm of overlapping sites of unspecified bronchus and lung
17414;[ICD10] [C34.81] Malignant neoplasm of overlapping sites of right bronchus and lung
17415;[ICD10] [C34.82] Malignant neoplasm of overlapping sites of left bronchus and lung
17416;[ICD10] [C34.9] Malignant neoplasm of unspecified part of bronchus or lung
17417;[ICD10] [C34.92] Malignant neoplasm of unspecified part of left bronchus or lung
17418;[ICD10] [C37    ] Malignant neoplasm of thymus
17419;[ICD10] [C38    ] Malignant neoplasm of heart, mediastinum and pleura
17420;[ICD10] [C38.0] Malignant neoplasm of heart
17421;[ICD10] [C38.1] Malignant neoplasm of anterior mediastinum
17422;[ICD10] [C38.2] Malignant neoplasm of posterior mediastinum
17423;[ICD10] [C38.3] Malignant neoplasm of mediastinum, part unspecified
17424;[ICD10] [C38.4] Malignant neoplasm of pleura
17425;[ICD10] [C38.8] Malignant neoplasm of overlapping sites of heart, mediastinum and pleura
17426;[ICD10] [C39    ] Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs
17427;[ICD10] [C39.0] Malignant neoplasm of upper respiratory tract, part unspecified
17428;[ICD10] [C39.9] Malignant neoplasm of lower respiratory tract, part unspecified
17429;[ICD10] [C40    ] Malignant neoplasm of bone and articular cartilage of limbs
17430;[ICD10] [C40.0] Malignant neoplasm of scapula and long bones of upper limb
17431;[ICD10] [C40.00] Malignant neoplasm of scapula and long bones of unspecified upper limb
17432;[ICD10] [C40.01] Malignant neoplasm of scapula and long bones of right upper limb
17433;[ICD10] [C40.02] Malignant neoplasm of scapula and long bones of left upper limb
17434;[ICD10] [C40.1] Malignant neoplasm of short bones of upper limb
17435;[ICD10] [C40.10] Malignant neoplasm of short bones of unspecified upper limb
17436;[ICD10] [C40.11] Malignant neoplasm of short bones of right upper limb
17437;[ICD10] [C40.12] Malignant neoplasm of short bones of left upper limb
17438;[ICD10] [C40.2] Malignant neoplasm of long bones of lower limb
17439;[ICD10] [C40.20] Malignant neoplasm of long bones of unspecified lower limb
17440;[ICD10] [C40.21] Malignant neoplasm of long bones of right lower limb
17441;[ICD10] [C40.22] Malignant neoplasm of long bones of left lower limb
17442;[ICD10] [C40.3] Malignant neoplasm of short bones of lower limb
17443;[ICD10] [C40.30] Malignant neoplasm of short bones of unspecified lower limb
17444;[ICD10] [C40.31] Malignant neoplasm of short bones of right lower limb
17445;[ICD10] [C40.32] Malignant neoplasm of short bones of left lower limb
17446;[ICD10] [C40.8] Malignant neoplasm of overlapping sites of bone and articular cartilage of limb
17447;[ICD10] [C40.80] Malignant neoplasm of overlapping sites of bone and articular cartilage of unspecified limb
17448;[ICD10] [C40.81] Malignant neoplasm of overlapping sites of bone and articular cartilage of right limb
17449;[ICD10] [C40.82] Malignant neoplasm of overlapping sites of bone and articular cartilage of left limb
17450;[ICD10] [C40.9] Malignant neoplasm of unspecified bones and articular cartilage of limb
17451;[ICD10] [C40.90] Malignant neoplasm of unspecified bones and articular cartilage of unspecified limb
17452;[ICD10] [C40.91] Malignant neoplasm of unspecified bones and articular cartilage of right limb
17453;[ICD10] [C40.92] Malignant neoplasm of unspecified bones and articular cartilage of left limb
17454;[ICD10] [C41    ] Malignant neoplasm of bone and articular cartilage of other and unspecified sites
17455;[ICD10] [C41.0] Malignant neoplasm of bones of skull and face
17456;[ICD10] [C41.1] Malignant neoplasm of mandible
17457;[ICD10] [C41.2] Malignant neoplasm of vertebral column
17458;[ICD10] [C41.3] Malignant neoplasm of ribs, sternum and clavicle
17459;[ICD10] [C41.4] Malignant neoplasm of pelvic bones, sacrum and coccyx
17460;[ICD10] [C41.9] Malignant neoplasm of bone and articular cartilage, unspecified
17461;[ICD10] [C43    ] Malignant melanoma of skin
17462;[ICD10] [C43.0] Malignant melanoma of lip
17463;[ICD10] [C43.1] Malignant melanoma of eyelid, including canthus
17464;[ICD10] [C43.10] Malignant melanoma of unspecified eyelid, including canthus
17465;[ICD10] [C43.11] Malignant melanoma of right eyelid, including canthus
17466;[ICD10] [C43.12] Malignant melanoma of left eyelid, including canthus
17467;[ICD10] [C43.2] Malignant melanoma of ear and external auricular canal
17468;[ICD10] [C43.20] Malignant melanoma of unspecified ear and external auricular canal
17469;[ICD10] [C43.21] Malignant melanoma of right ear and external auricular canal
17470;[ICD10] [C43.22] Malignant melanoma of left ear and external auricular canal
17471;[ICD10] [C43.3] Malignant melanoma of other and unspecified parts of face
17472;[ICD10] [C43.30] Malignant melanoma of unspecified part of face
17473;[ICD10] [C43.31] Malignant melanoma of nose
17474;[ICD10] [C43.39] Malignant melanoma of other parts of face
17475;[ICD10] [C43.5] Malignant melanoma of trunk
17476;[ICD10] [C43.51] Malignant melanoma of anal skin
17477;[ICD10] [C43.52] Malignant melanoma of skin of breast
17478;[ICD10] [C43.59] Malignant melanoma of other part of trunk
17479;[ICD10] [C43.6] Malignant melanoma of upper limb, including shoulder
17480;[ICD10] [C43.60] Malignant melanoma of unspecified upper limb, including shoulder
17481;[ICD10] [C43.61] Malignant melanoma of right upper limb, including shoulder
17482;[ICD10] [C43.62] Malignant melanoma of left upper limb, including shoulder
17483;[ICD10] [C43.7] Malignant melanoma of lower limb, including hip
17484;[ICD10] [C43.70] Malignant melanoma of unspecified lower limb, including hip
17485;[ICD10] [C43.71] Malignant melanoma of right lower limb, including hip
17486;[ICD10] [C43.72] Malignant melanoma of left lower limb, including hip
17487;[ICD10] [C43.8] Malignant melanoma of overlapping sites of skin
17488;[ICD10] [C43.9] Malignant melanoma of skin, unspecified
17489;[ICD10] [C44    ] Other and unspecified malignant neoplasm of skin
17490;[ICD10] [C44.0] Other and unspecified malignant neoplasm of skin of lip
17491;[ICD10] [C44.00] Unspecified malignant neoplasm of skin of lip
17492;[ICD10] [C44.01] Basal cell carcinoma of skin of lip
17493;[ICD10] [C44.02] Squamous cell carcinoma of skin of lip
17494;[ICD10] [C44.09] Other specified malignant neoplasm of skin of lip
17495;[ICD10] [C44.1] Other and unspecified malignant neoplasm of skin of eyelid, including canthus
17496;[ICD10] [C44.10] Unspecified malignant neoplasm of skin of eyelid, including canthus
17497;[ICD10] [C44.101] Unspecified malignant neoplasm of skin of unspecified eyelid, including canthus
17498;[ICD10] [C44.102] Unspecified malignant neoplasm of skin of right eyelid, including canthus
17499;[ICD10] [C44.109] Unspecified malignant neoplasm of skin of left eyelid, including canthus
17500;[ICD10] [C44.11] Basal cell carcinoma of skin of eyelid, including canthus
17501;[ICD10] [C44.111] Basal cell carcinoma of skin of unspecified eyelid, including canthus
17502;[ICD10] [C44.112] Basal cell carcinoma of skin of right eyelid, including canthus
17503;[ICD10] [C44.119] Basal cell carcinoma of skin of left eyelid, including canthus
17504;[ICD10] [C44.12] Squamous cell carcinoma of skin of eyelid, including canthus
17505;[ICD10] [C44.121] Squamous cell carcinoma of skin of unspecified eyelid, including canthus
17506;[ICD10] [C44.122] Squamous cell carcinoma of skin of right eyelid, including canthus
17507;[ICD10] [C44.129] Squamous cell carcinoma of skin of left eyelid, including canthus
17508;[ICD10] [C44.19] Other specified malignant neoplasm of skin of eyelid, including canthus
17509;[ICD10] [C44.191] Other specified malignant neoplasm of skin of unspecified eyelid, including canthus
17510;[ICD10] [C44.192] Other specified malignant neoplasm of skin of right eyelid, including canthus
17511;[ICD10] [C44.199] Other specified malignant neoplasm of skin of left eyelid, including canthus
17512;[ICD10] [C44.2] Other and unspecified malignant neoplasm of skin of ear and external auricular canal
17513;[ICD10] [C44.20] Unspecified malignant neoplasm of skin of ear and external auricular canal
17514;[ICD10] [C44.201] Unspecified malignant neoplasm of skin of unspecified ear and external auricular canal
